760,"[('L.C. JORDAN & SON ', ' 1576406.00'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 2246814.75'), (' DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 1812903.30'), (' PIERCE R & B LLC ', ' 1958587.85'), (' A R BROTHERS CONSTRUCTION SERVICES INC. ', ' 2243442.00')]"
761,"[('DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 1646254.33'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 1984467.70'), (' GIBSON & ASSOCIATES INC. ', ' 1689423.00'), (' RED BARON BUILDING COMPANY L.L.C. ', ' 2207205.60'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 1707364.50'), (' EAST TEXAS BRIDGE INC. ', ' 1897694.65'), (' HODGES AND SON CONSTRUCTION COMPANY INC. ', ' 2167358.10')]"
762,"[('IOWA BRIDGE & CULVERT LC ', ' 997337.74'), (' ED BELL CONSTRUCTION COMPANY ', ' 1385693.14'), (' RAGLE CONSTRUCTION INC. ', ' 1029208.45'), (' REBCON INC. ', ' 1235043.32'), (' HAYDON BUILDING CORP. ', ' 1362260.90')]"
763,"[('RAGLE CONSTRUCTION INC. ', ' 3732867.33'), (' FNH CONSTRUCTION LLC ', ' 4385951.25'), (' ED BELL CONSTRUCTION COMPANY ', ' 5139985.32'), (' GIBSON & ASSOCIATES INC. ', ' 4408800.53')]"
764,"[('IIPL USA LLC ', ' 930195.00'), (' FNH CONSTRUCTION LLC ', ' 1159498.00'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 932086.00'), (' GHB EQUIPMENT COMPANY L.L.C. ', ' 1093546.00'), (' SJ&J CONSTRUCTION LLC ', ' 1142681.50')]"
765,"[('WIDGEON CONSTRUCTION INC. ', ' 220428.17'), (' NORMAN HIGHWAY CONSTRUCTORS INC. ', ' 223960.80'), (' DEZTEX INDUSTRIAL SERVICES LLC ', ' 250274.50')]"
766,"[('MAIN LANE INDUSTRIES LTD. ', ' 2037263.05'), (' ISI CONTRACTING INC. ', ' 2377172.30'), (' GIBSON & ASSOCIATES INC. ', ' 2854317.39'), (' RAGLE CONSTRUCTION INC. ', ' 2672689.42')]"
767,"[('YELLOWSTONE LANDSCAPE - CENTRAL INC. ', ' 598752.55'), (' BOYER INC. ', ' 765843.55'), (' TEXAS WALL & LANDSCAPE ', ' 838131.00')]"
768,"[('DURABLE SPECIALTIES INC. ', ' 1750000.00'), (' AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 2097264.99'), (' MASSANA CONSTRUCTION INC. ', ' 2982093.59'), (' ROADWAY SOLUTIONS INC. ', ' 2237573.00')]"
769,"[('A GREATER AUSTIN DEVELOPMENT CONCRETE CONSTRUCTION L.L.C. ', ' 452961.30'), (' 3LW CIVIL LLC ', ' 320804.30'), (' TREVWAY INC. ', ' 353042.15'), (' HILL COUNTRY BRIDGE INC. ', ' 335237.15'), (' SB CONTRACTORS LLC ', ' 388126.26'), (' REXCO CONSTRUCTION SERVICES INC. ', ' 337875.29'), (' ISI CONTRACTING INC. ', ' 409679.35'), (' CONSTAR CONSTRUCTION ', ' 343294.00'), (' TMES LLC ', ' 469829.95'), (' JOHN REED AND COMPANY LLC ', ' 374476.60')]"
770,"[('SOUTH TEXAS ILLUMINATION LLC ', ' 689736.00'), (' AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 726325.20')]"
771,"[('ENCINO LANDSCAPE INC. ', ' 119588.00'), (' JIMMY EVANS COMPANY LTD. ', ' 190442.00'), (' TI-ZACK CONCRETE INC. ', ' 123079.00'), (' SJ&J CONSTRUCTION LLC ', ' 197590.00'), (' MAIN LANE INDUSTRIES LTD. ', ' 138606.00'), (' MHB CONSTRUCTION INC. ', ' 220601.40'), (' TCB CONSTRUCTION INC ', ' 185459.00'), (' FNH CONSTRUCTION LLC ', ' 196105.00')]"
772,"[('IOC COMPANY LLC ', ' 1033763.03'), (' VALLEY INFRASTRUCTURE INC. ', ' 1071219.89'), (' ARANDA BROTHERS CONSTRUCTION CO. INC. ', ' 1478086.15'), (' FOREMOST PAVING INC. ', ' 1199965.62')]"
773,"[('ALLEN KELLER COMPANY ', ' 1146308.58'), (' SCR CIVIL CONSTRUCTION LLC ', ' 1669833.25'), (' RELMCO INC. ', ' 1278621.20'), (' ACME BRIDGE COMPANY INC. ', ' 1323754.37'), (' L.C. JORDAN & SON ', ' 1561752.64'), (' FNH CONSTRUCTION LLC ', ' 1978532.50')]"
774,"[('ED BELL CONSTRUCTION COMPANY ', ' 3798996.97'), (' FNH CONSTRUCTION LLC ', ' 4402210.00')]"
775,"[('LONE STAR PAVING COMPANY ', ' 2399994.55'), (' AUSTIN MATERIALS LLC ', ' 2532704.59'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 2453526.94'), (' DEAN WORD COMPANY LTD. ', ' 2733443.91'), (' BIG CREEK CONSTRUCTION LTD. ', ' 2487306.27'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 2515232.21'), (' HUNTER INDUSTRIES LTD. ', ' 2601025.16')]"
776,"[('LONGVIEW BRIDGE AND ROAD LTD. ', ' 685540.51'), (' EAST TEXAS BRIDGE INC. ', ' 990947.50'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 755603.86'), (' RK HALL LLC ', ' 801798.92'), (' A. K. GILLIS & SONS INC. ', ' 838896.30'), (' FNH CONSTRUCTION LLC ', ' 1036616.50')]"
777,"[('SALINAS CONSTRUCTION TECHNOLOGIES LTD. ', ' 2890036.51'), (' STRUCTURAL TECHNOLOGIES LLC ', ' 1316919.24'), (' SCR CIVIL CONSTRUCTION LLC ', ' 1646338.58'), (' L.C. JORDAN & SON ', ' 1444314.70'), (' FNH CONSTRUCTION LLC ', ' 1732033.50'), (' PENHALL COMPANY ', ' 1453685.25'), (' GILVIN-TERRILL LTD. ', ' 1877431.25'), (' CHAMPION INFRASTRUCTURE LLC ', ' 1584852.50'), (' RESTEK INC. ', ' 1688994.25')]"
778,"[('JIMMY EVANS COMPANY LTD. ', ' 609894.00'), (' CHAMPION INFRASTRUCTURE LLC ', ' 867850.00'), (' ENCINO LANDSCAPE INC. ', ' 677897.00'), (' TI-ZACK CONCRETE INC. ', ' 699746.60'), (' FNH CONSTRUCTION LLC ', ' 860014.00'), (' SALINAS CONSTRUCTION TECHNOLOGIES LTD. ', ' 1057626.61')]"
779,"[('CENTRAL NORTH CONSTRUCTION LLC ', ' 224599.50'), (' AALC INC. ', ' 260000.00'), (' TIGHT LINE CONSTRUCTION LLC ', ' 299715.00')]"
780,"[('MASSANA CONSTRUCTION INC. ', ' 1664669.16'), (' SCR CIVIL CONSTRUCTION LLC ', ' 2239694.64'), (' SILVER CREEK CONSTRUCTION INC. ', ' 1681043.95'), (' VANN/ELLI INC. ', ' 2534168.65'), (' GRATIOT CONSTRUCTION LTD. ', ' 1742760.10'), (' FNH CONSTRUCTION LLC ', ' 3000277.15'), (' MIJELUM ', ' 2087662.50'), (' HJC FARMS INC. ', ' 2492045.10')]"
781,"[('HUNTER INDUSTRIES LTD. ', ' 2924983.58'), (' DAN WILLIAMS COMPANY ', ' 3249665.49'), (' ANDERSON COLUMBIA CO. INC. ', ' 2964102.62'), (' ACME BRIDGE COMPANY INC. ', ' 3685109.44'), (' DEAN WORD COMPANY LTD. ', ' 3006749.46'), (' SALINAS CONSTRUCTION TECHNOLOGIES LTD. ', ' 3946410.38'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 3223591.49'), (' RAY FARIS INC. ', ' 3301452.79')]"
782,"[('AUSTIN TRAFFIC SIGNAL CONSTRUCTION CO. INC. ', ' 1127245.94'), (' AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 1272109.48'), (' E-Z BEL CONSTRUCTION LLC ', ' 1463808.15')]"
783,"[('O. TREVINO CONSTRUCTION LLC ', ' 1419580.25'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 1592202.24'), (' PEACHTREE CONSTRUCTION LTD. ', ' 1464266.19'), (' FNH CONSTRUCTION LLC ', ' 2058469.15'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 1518334.37'), (' IOC COMPANY LLC ', ' 1529354.64'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 1594712.64')]"
784,"[('JAGOE-PUBLIC COMPANY ', ' 1442556.40'), (' ED BELL CONSTRUCTION COMPANY ', ' 1595658.10'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 1509334.69'), (' THE LANE CONSTRUCTION CORPORATION ', ' 1544996.96'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 1554200.61'), (' FNH CONSTRUCTION LLC ', ' 1839197.00')]"
785,"[('IOC COMPANY LLC ', ' 2389678.40'), (' PEACHTREE CONSTRUCTION LTD. ', ' 3097886.14'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 2523612.93'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 2942268.72'), (' JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 2967581.42'), (' FNH CONSTRUCTION LLC ', ' 4152189.00')]"
786,"[('ANGEL BROTHERS HOLDINGS CORP. ', ' 2078724.66'), (' FORDE CONSTRUCTION COMPANY INC. ', ' 2633844.37'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 2094851.48'), (' BIG CREEK CONSTRUCTION LTD. ', ' 2233087.79'), (' CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 2353010.89'), (' SMITH & COMPANY ', ' 3373046.40')]"
787,"[('DAN WILLIAMS COMPANY ', ' 355908.71'), (' DENBOW COMPANY INC. ', ' 378954.80')]"
788,"[('WIDGEON CONSTRUCTION INC. ', ' 316837.10'), (' TREVWAY INC. ', ' 421687.51'), (' DEZTEX INDUSTRIAL SERVICES LLC ', ' 340649.60'), (' L.C. JORDAN & SON ', ' 486880.00'), (' NORMAN HIGHWAY CONSTRUCTORS INC. ', ' 340862.30'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 386070.80'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 474616.50')]"
789,"[('ARCHER WESTERN CONSTRUCTION LLC ', ' 148769546.91'), (' J.D. ABRAMS L.P. ', ' 124206530.53'), (' ZACHRY CONSTRUCTION CORPORATION ', ' 135140485.24'), (' THE LANE CONSTRUCTION CORPORATION ', ' 129844929.37'), (' WEBBER LLC ', ' 136391907.93'), (' FLATIRON CONSTRUCTORS INC. ', ' 129971629.32'), (' OHL USA INC. ', ' 144153388.08'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 131385863.29'), (' MCCARTHY BUILDING COMPANIES INC. ', ' 135647520.83')]"
790,"[('JOHNSON BROS. CORPORATION A SOUTHLAND COMPANY ', ' 122051472.89'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 135872446.19'), (' PULICE CONSTRUCTION INC. ', ' 123474671.97'), (' WEBBER LLC ', ' 126615459.18'), (' BALFOUR BEATTY INFRASTRUCTURE INC. ', ' 135487788.33')]"
791,"[('ANDERSON COLUMBIA CO. INC. ', ' 20795394.69'), (' REECE ALBERT INC. ', ' 22781142.28'), (' H. L. ZUMWALT CONSTRUCTION INC. ', ' 25216504.93'), (' HUNTER INDUSTRIES LTD. ', ' 24125452.39')]"
792,"[('REECE ALBERT INC. ', ' 18990864.74'), (' ANDERSON COLUMBIA CO. INC. ', ' 18997673.51'), (' H. L. ZUMWALT CONSTRUCTION INC. ', ' 21055742.54'), (' HUNTER INDUSTRIES LTD. ', ' 20808072.27')]"
793,"[('WILLIAMS BROTHERS CONSTRUCTION CO. INC. ', ' 108315367.96'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 119880038.49')]"
794,"[('DEAN WORD COMPANY LTD. ', ' 8575352.90'), (' CURRAN CONTRACTING COMPANY ', ' 10778117.48'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 8757422.60'), (' HUNTER INDUSTRIES LTD. ', ' 9166883.18'), (' RAY FARIS INC. ', ' 9997974.64')]"
795,"[('EARTH BUILDERS L.P. ', ' 6854362.50'), (' DAN WILLIAMS COMPANY ', ' 7310837.30'), (' KIEWIT INFRASTRUCTURE SOUTH CO. ', ' 9052159.12'), (' FNF CONSTRUCTION INC. ', ' 8626566.44')]"
796,"[('DAN WILLIAMS COMPANY ', ' 1336982.72'), (' SILVER CREEK CONSTRUCTION INC. ', ' 1742837.25'), (' GRATIOT CONSTRUCTION LTD. ', ' 1553871.10'), (' SCR CIVIL CONSTRUCTION LLC ', ' 1670342.15'), (' CURRAN CONTRACTING COMPANY ', ' 1690124.85'), (' DEZTEX INDUSTRIAL SERVICES LLC ', ' 2211073.71')]"
797,"[('AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 2906756.94'), (' SOUTH TEXAS ILLUMINATION LLC ', ' 3273872.74'), (' MICA CORPORATION ', ' 3870005.90')]"
798,"[('SMITH & COMPANY ', ' 1126255.63'), (' CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 1167908.37'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1355729.55')]"
799,"[('DOUBLE A CONTRACTING L.P. ', ' 1040662.59'), (' TOTAL HIGHWAY MAINTENANCE LLC ', ' 1243033.17'), (' SURFACE PREPARATION TECHNOLOGIES LLC ', ' 1074432.57'), (' FLAT LINE INC. ', ' 1334796.74'), (' DIAMOND SURFACE INC. ', ' 1086476.97'), (' STRIPE-A-ZONE INC. ', ' 1239184.93'), (' TRP CONSTRUCTION GROUP LLC ', ' 1275456.13')]"
800,"[('RK HALL LLC ', ' 1691104.67'), (' CDM HOLDINGS LLC ', ' 2050006.87'), (' EAST TEXAS BRIDGE INC. ', ' 2779301.88'), (' FNH CONSTRUCTION LLC ', ' 2735242.45')]"
801,"[('IOWA BRIDGE & CULVERT LC ', ' 966661.00'), (' FNH CONSTRUCTION LLC ', ' 1239085.00'), (' RAGLE CONSTRUCTION INC. ', ' 1044761.99'), (' ARANDA BROTHERS CONSTRUCTION CO. INC. ', ' 1291380.00'), (' MCMAHON CONTRACTING L.P. ', ' 1077528.31'), (' ED BELL CONSTRUCTION COMPANY ', ' 1211531.89'), (' COPPELL CONSTRUCTION CO. INC. ', ' 1261756.00')]"
802,"[('OLDCASTLE MATERIALS TEXAS INC. ', ' 6503123.07'), (' A. K. GILLIS & SONS INC. ', ' 6659513.09'), (' RK HALL LLC ', ' 6567485.05'), (' EAST TEXAS BRIDGE INC. ', ' 7877679.67'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 6584968.93'), (' D. L. LENNON INCORPORATED - CONTRACTOR ', ' 6601981.84'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 6793843.24')]"
803,"[('HUNTER INDUSTRIES LTD. ', ' 6025846.06'), (' DEAN WORD COMPANY LTD. ', ' 6529921.83'), (' J. CARROLL WEAVER INC. ', ' 6075275.48'), (' BAY LTD. ', ' 7579253.04'), (' RAY FARIS INC. ', ' 6079435.74'), (' CURRAN CONTRACTING COMPANY ', ' 6148418.72'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 6869105.71')]"
804,"[('AMERICAN LIGHTING AND SIGNALIZATION LLC ', ' 485156.99'), (' ROADWAY SOLUTIONS INC. ', ' 598865.80'), (' HIGHWAY INTELLIGENT TRAFFIC SOLUTIONS INC. ', ' 498007.33'), (' MICA CORPORATION ', ' 539605.09'), (' KEGLEY INC. ', ' 550676.27')]"
805,"[('RK HALL LLC ', ' 1696316.58'), (' JAGOE-PUBLIC COMPANY ', ' 2090007.27'), (' IOC COMPANY LLC ', ' 1837616.74'), (' AUSTIN BRIDGE & ROAD SERVICES LP ', ' 2001098.54'), (' THE LANE CONSTRUCTION CORPORATION ', ' 2004174.37'), (' FNH CONSTRUCTION LLC ', ' 3054240.50')]"
806,"[('MAIN LANE INDUSTRIES LTD. ', ' 345345.91'), (' CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 382637.28'), (' ARANDA BROTHERS CONSTRUCTION CO. INC. ', ' 446747.50'), (' FNH CONSTRUCTION LLC ', ' 434779.00')]"
807,"[('HUNTER INDUSTRIES LTD. ', ' 4467052.10')]"
808,"[('BIG CREEK CONSTRUCTION LTD. ', ' 3524688.87'), (' FNH CONSTRUCTION LLC ', ' 6327951.00'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 3809954.22'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 4268055.99'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 5902596.12')]"
809,"[('AUSTIN MATERIALS LLC ', ' 1054131.89'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1236033.18'), (' LONE STAR PAVING COMPANY ', ' 1098445.25'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 1555450.09'), (' HUNTER INDUSTRIES LTD. ', ' 1129501.35'), (' DEAN WORD COMPANY LTD. ', ' 1134333.97'), (' CLARK CONSTRUCTION OF TEXAS INC. ', ' 1366784.65')]"
810,"[('BIG CREEK CONSTRUCTION LTD. ', ' 1299987.08'), (' A. L. HELMCAMP INC. ', ' 2022002.90'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 1547343.34'), ("" HOLY CONTRACTOR'S L.L.C. "", ' 1829670.87'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 1972648.78'), (' FNH CONSTRUCTION LLC ', ' 2090885.50')]"
811,"[('CHAMPION INFRASTRUCTURE LLC ', ' 864757.00'), (' L.C. JORDAN & SON ', ' 1154937.50'), (' REXCO CONSTRUCTION SERVICES INC. ', ' 867726.84'), (' BECK-REIT & SONS LTD. ', ' 876169.00'), (' DENBOW COMPANY INC. ', ' 1024806.00')]"
812,"[('HUNTER INDUSTRIES LTD. ', ' 4044139.15'), (' BRANNAN PAVING CO. LTD. ', ' 4559629.78'), (' DEAN WORD COMPANY LTD. ', ' 4364990.19'), (' CURRAN CONTRACTING COMPANY ', ' 4821087.58'), (' GLENN FUQUA INC. ', ' 4502313.70'), (' J3 COMPANY LLC ', ' 4877238.72'), (' J. CARROLL WEAVER INC. ', ' 4540857.82'), (' CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 4762188.98')]"
813,"[('JAY-REESE CONTRACTORS INC. ', ' 4461701.40'), (' TEXAS WALL & LANDSCAPE ', ' 3375271.00'), (' SER CONSTRUCTION PARTNERS LLC ', ' 3551544.00'), (' JOHN REED AND COMPANY LLC ', ' 3426334.00'), (' EARTH BUILDERS L.P. ', ' 4227731.60'), (' RAGLE CONSTRUCTION INC. ', ' 3468810.80'), (' ARANDA BROTHERS CONSTRUCTION CO. INC. ', ' 4308893.00'), (' MAIN LANE INDUSTRIES LTD. ', ' 3536336.80'), (' FNH CONSTRUCTION LLC ', ' 5992919.00'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 3907716.48')]"
814,"[('BIG CREEK CONSTRUCTION LTD. ', ' 8878806.51'), (' A. L. HELMCAMP INC. ', ' 8946642.69'), (' J.M. MARSCHUETZ CONSTRUCTION CO. ', ' 10625946.67')]"
815,"[('DRS CONSTRUCTION INC. ', ' 93214.40'), (' CHAMPION INFRASTRUCTURE LLC ', ' 168636.00'), (' L.C. JORDAN & SON ', ' 333600.00'), (' SCR CIVIL CONSTRUCTION LLC ', ' 219160.00')]"
816,"[('ARANDA BROTHERS CONSTRUCTION CO. INC. ', ' 602388.75'), (' TREVWAY INC. ', ' 731870.10'), (' STRUCTURAL ASSURANCE LLC ', ' 775364.26'), (' PROJECT ALLIED RESOURCES LLC ', ' 766467.79')]"
817,"[('OLDCASTLE MATERIALS TEXAS INC. ', ' 1690881.52'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 2323598.40'), (' PTSS INVESTMENTS LLC ', ' 2334637.59')]"
818,"[('JAY MILLS CONTRACTING INCORPORATED ', ' 3921685.61'), (' SEMA CONSTRUCTION INC. ', ' 4756849.85'), (' FNH CONSTRUCTION LLC ', ' 6748530.10'), (' ED BELL CONSTRUCTION COMPANY ', ' 5149395.37')]"
819,"[('CONSTAR CONSTRUCTION ', ' 451306.00'), (' HILL COUNTRY BRIDGE INC. ', ' 490797.71'), (' TREVWAY INC. ', ' 453672.66'), (' A GREATER AUSTIN DEVELOPMENT CONCRETE CONSTRUCTION L.L.C. ', ' 543534.53'), (' ACME BRIDGE COMPANY INC. ', ' 456618.92'), (' CAPITAL EXCAVATION COMPANY ', ' 485606.79'), (' SB CONTRACTORS LLC ', ' 517838.26')]"
820,"[('CHAMPION INFRASTRUCTURE LLC ', ' 1191740.00'), (' THE LEVY COMPANY L.P. ', ' 1323351.45'), (' F & W ELECTRICAL CONTRACTORS INC. ', ' 1355169.10')]"
821,"[('STATELINE CONSTRUCTION LLC ', ' 1077661.37'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 1171873.01'), (' PIERCE R & B LLC ', ' 1094547.48'), (' CDM HOLDINGS LLC ', ' 1231288.07'), (' LONGVIEW BRIDGE AND ROAD LTD. ', ' 1126610.12'), (' REID CONSTRUCTION INC. ', ' 1363263.65'), (' EAST TEXAS BRIDGE INC. ', ' 1149476.57'), (' HODGES AND SON CONSTRUCTION COMPANY INC. ', ' 1177662.50')]"
822,"[('YELLOWSTONE LANDSCAPE - CENTRAL INC. ', ' 825265.46'), (' BOYER INC. ', ' 945353.45'), (' TEXAS WALL & LANDSCAPE ', ' 952693.75')]"
823,"[('ARANDA BROTHERS CONSTRUCTION CO. INC. ', ' 281936.15'), (' STRUCTURAL ASSURANCE LLC ', ' 342418.69'), (' JAY MILLS CONTRACTING INCORPORATED ', ' 307268.95'), (' ED BELL CONSTRUCTION COMPANY ', ' 449853.30'), (' GIBSON & ASSOCIATES INC. ', ' 333272.59'), (' SJ&J CONSTRUCTION LLC ', ' 701542.40'), (' O. TREVINO CONSTRUCTION LLC ', ' 341872.55'), (' FNH CONSTRUCTION LLC ', ' 425591.30')]"
824,"[('MCMAHON CONTRACTING L.P. ', ' 4658453.87'), (' FNH CONSTRUCTION LLC ', ' 5079033.85'), (' RAGLE CONSTRUCTION INC. ', ' 4786542.44'), (' REBCON INC. ', ' 4861965.37'), (' ED BELL CONSTRUCTION COMPANY ', ' 5069384.19')]"
825,"[('HODGES AND SON CONSTRUCTION COMPANY INC. ', ' 974598.80'), (' KNIFE RIVER CORPORATION - SOUTH ', ' 668667.60'), (' ELLIS-MCGINNIS CONSTRUCTION CO. ', ' 790930.90'), (' JAMES CONSTRUCTION GROUP L.L.C. ', ' 696806.87'), (' A GREATER AUSTIN DEVELOPMENT CONCRETE CONSTRUCTION L.L.C. ', ' 859230.88'), (' 3LW CIVIL LLC ', ' 699502.33'), (' TREVWAY INC. ', ' 928271.16'), (' PROJECT ALLIED RESOURCES LLC ', ' 788617.99'), (' PIERCE R & B LLC ', ' 853333.48')]"
826,"[('LONGVIEW BRIDGE AND ROAD LTD. ', ' 2284633.31'), (' HIGHWAY 19 CONSTRUCTION LLC ', ' 2697670.80'), (' PIERCE R & B LLC ', ' 2449449.99'), (' HODGES AND SON CONSTRUCTION COMPANY INC. ', ' 3303028.20'), (' EAST TEXAS BRIDGE INC. ', ' 2532275.73'), (' 3LW CIVIL LLC ', ' 2565815.85'), (' L. S. EQUIPMENT CO. INC. ', ' 3204450.15')]"
827,"[('L&L COMPANY ', ' 337396.00'), (' JASCO ', ' 512840.00'), (' D & M CONTRACTORS LLC ', ' 342542.00'), (' KEGLEY INC. ', ' 378659.88'), (' CHAMPION INFRASTRUCTURE LLC ', ' 455064.00')]"
828,"[('D & M CONTRACTORS LLC ', ' 271212.40'), (' L&L COMPANY ', ' 299783.00'), (' JASCO ', ' 380960.00'), (' CHAMPION INFRASTRUCTURE LLC ', ' 340816.00')]"
829,"[('BECK-REIT & SONS LTD. ', ' 457753.32'), (' JIMMY EVANS COMPANY LTD. ', ' 2367311.00'), (' CHAMPION INFRASTRUCTURE LLC ', ' 498591.00'), (' J. CARROLL WEAVER INC. ', ' 621304.29'), (' MAIN LANE INDUSTRIES LTD. ', ' 646343.50')]"
830,"[('MOORE BROTHERS CONSTRUCTION COMPANY ', ' 988330.50'), (' DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 1120724.45'), (' FNH CONSTRUCTION LLC ', ' 1565716.00')]"
831,"[('SMITH & COMPANY ', ' 605866.50'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 784892.18'), (' CORNERSTONE PAVING AND CONSTRUCTION L.L.C. ', ' 648662.97'), (' FORDE CONSTRUCTION COMPANY INC. ', ' 663185.56'), (' OLDCASTLE MATERIALS TEXAS INC. ', ' 705632.41')]"
832,"[('IOC COMPANY LLC ', ' 4485273.80'), (' FOREMOST PAVING INC. ', ' 4573927.33'), (' EARTHWORKS ENTERPRISE ', ' 5823734.94'), (' TEXAS SAI INC. ', ' 5059906.00')]"
833,"[('BIG CREEK CONSTRUCTION LTD. ', ' 1387213.56'), (' FNH CONSTRUCTION LLC ', ' 2000439.38'), (' MOORE BROTHERS CONSTRUCTION COMPANY ', ' 1418657.51'), (' DREWERY CONSTRUCTION COMPANY INCORPORATED ', ' 1443121.65'), (' SMITH & COMPANY ', ' 1737377.96')]"
834,"[('CHAMPION INFRASTRUCTURE LLC ', ' 422070.87'), (' SELECT STRIPING LLC ', ' 490110.24'), (' GREENPAK SOLUTIONS LIMITED LIABILITY COMPANY ', ' 429806.00'), (' JASCO ', ' 438266.63'), (' D & M CONTRACTORS LLC ', ' 468847.24'), (' KEGLEY INC. ', ' 494179.06')]"
835,"[('ANGEL BROTHERS HOLDINGS CORP. ', ' 16127476.45'), (' DEAN WORD COMPANY LTD. ', ' 16166490.10'), (' RAY FARIS INC. ', ' 17731831.04'), (' HUNTER INDUSTRIES LTD. ', ' 16877679.93')]"
836,"[('STRIPE-A-ZONE INC. ', ' 2282446.78'), (' HIGHWAY GRAPHICS LLC ', ' 4503952.75'), (' STRIPING TECHNOLOGY L.P. ', ' 2316705.41'), (' TRP CONSTRUCTION GROUP LLC ', ' 3262730.75'), (' TOTAL HIGHWAY MAINTENANCE LLC ', ' 3427163.90')]"
837,"[('CLARK CONSTRUCTION OF TEXAS INC. ', ' 8551356.02')]"
838,"[('BRANNAN PAVING CO. LTD. ', ' 1393636.95'), (' J. CARROLL WEAVER INC. ', ' 1670621.27'), (' CLARK CONSTRUCTION OF TEXAS INC. ', ' 1404767.46'), (' ANGEL BROTHERS HOLDINGS CORP. ', ' 1512864.62'), (' RAY FARIS INC. ', ' 1554284.95')]"
839,"[('J. LEE MILLIGAN INC. ', ' 4173323.91'), (' RK HALL LLC ', ' 4869880.68'), (' DUININCK INC. ', ' 4219197.90'), (' A. L. HELMCAMP INC. ', ' 4559347.45'), (' GILVIN-TERRILL LTD. ', ' 4585258.80')]"
840,"[('F. N. PLOCH CONSTRUCTION COMPANY INC. ', ' 7919405.82'), (' BRANNAN PAVING CO. LTD. ', ' 8109372.25'), (' NEWMAN & KENG PAVING COMPANY INC. ', ' 8547610.35')]"
841,"[('L.C. JORDAN & SON ', ' 1472270.45'), (' CONTRACT PAVING CO. ', ' 2548583.00'), (' GILVIN-TERRILL LTD. ', ' 1996803.70'), (' FNH CONSTRUCTION LLC ', ' 2076325.40'), (' CHAMPION INFRASTRUCTURE LLC ', ' 2087288.90')]"
842,"[('CURRAN CONTRACTING COMPANY ', ' 1099115.21'), (' RELMCO INC. ', ' 1387529.55'), (' DEAN WORD COMPANY LTD. ', ' 1827215.76'), (' DAN WILLIAMS COMPANY ', ' 1473216.23')]"
843,"[('THE LEVY COMPANY INC. ', ' 329686.97'), (' IIPL USA LLC ', ' 329722.00'), (' E-Z BEL CONSTRUCTION LLC ', ' 362019.00')]"
